aggregate,pts_english,pts_core_maths,pts_biology,pts_chemistry,pts_physics,pts_elective_maths,pts_integrated_science,pts_social_studies,trait_analytical,trait_empathy,trait_practical,trait_creative,logic_accuracy,quant_accuracy,scientific_accuracy,verbal_accuracy,label_programme,archetype,band_pool,ability
13.0,4.0,1.0,4.0,3.0,2.0,2.0,1.0,3.0,58.51732323615688,47.113789124346525,26.65174607153611,45.56521169341691,71.6044701521206,65.21567410635511,64.70595541244269,60.00270758016367,BSc Industrial Engineering,science,eligible,strong
27.0,5.0,8.0,5.0,2.0,7.0,6.0,3.0,4.0,65.64766500663788,66.15918797937873,54.48498219812473,36.84638113280677,89.98679775226574,37.20615561814379,50.67444844151052,57.92020037034879,BSc Sport and Exercise Science,health,stretch,weak
27.0,4.0,4.0,7.0,4.0,5.0,4.0,6.0,6.0,75.82223569482389,44.02292491854893,43.198109274376534,70.95131080484873,76.96233253346826,44.47036739096561,80.81559378830507,65.21069601676248,BSc Sport and Exercise Science,mixed,stretch,mid
11.0,3.0,1.0,9.0,1.0,1.0,1.0,4.0,4.0,58.6977534599655,45.935451179353606,72.07020630004017,30.48290892445194,30.870599301066942,71.67034456125553,66.86878367701473,37.9731022182948,BSc Geomatic Engineering,science,eligible,strong
26.0,4.0,3.0,7.0,7.0,5.0,3.0,6.0,5.0,88.9626056091151,38.99481387844174,72.60730462958458,44.232312025093144,45.940594562980266,48.639848508597886,81.22452667717313,43.84132220950261,BSc Sport and Exercise Science,engineering,stretch,weak
17.0,4.0,2.0,5.0,3.0,2.0,3.0,3.0,6.0,80.36273355002923,34.1270820435804,79.59490129448737,18.22775156561949,64.03327005609712,57.47805245088144,55.64327492013302,35.04774214539726,BSc Metallurgical Engineering,engineering,eligible,mid
22.0,1.0,3.0,5.0,7.0,8.0,4.0,5.0,4.0,50.524321207657614,27.845843532586752,52.753244840074565,33.88972992539552,54.46709458584477,80.89687196315413,66.27721295403406,62.806226189962764,BSc Sport and Exercise Science,mixed,eligible,mid
14.0,3.0,1.0,9.0,3.0,4.0,3.0,3.0,1.0,42.353136615774574,43.02777540197806,61.19900931687903,81.50304371392588,43.6439816441954,65.75662079099035,54.709677285712594,54.6374267015034,BSc Marine Engineering,mixed,eligible,strong
21.0,3.0,4.0,4.0,3.0,3.0,4.0,6.0,4.0,38.66985830442742,59.389681587582295,55.925363846986066,76.381885166427,48.78468946977378,68.56560645101142,76.49123142042963,51.645998687566056,BSc Physics,science,eligible,mid
18.0,4.0,4.0,1.0,2.0,3.0,5.0,5.0,4.0,34.99854892258348,64.18461274377503,95.0,29.898592332575223,67.17440221068816,88.89002964516312,51.61318898716479,78.82295835640872,BSc Metallurgical Engineering,health,eligible,mid
18.0,4.0,3.0,3.0,4.0,3.0,1.0,4.0,5.0,49.57716891283128,48.108196006629306,63.335349781033656,38.90729083369783,54.54310313976191,73.75255513727093,61.415254290216694,60.25787869361882,BSc Metallurgical Engineering,science,eligible,mid
7.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,66.17669702994209,72.40505924989296,89.11401660909326,27.378711794287646,80.50020171157,88.78501785663222,53.18988525712551,49.423872400137355,BSc Aerospace Engineering,engineering,eligible,strong
8.0,1.0,1.0,2.0,9.0,1.0,1.0,2.0,2.0,81.38688241385081,42.605777277565245,43.331393973847334,35.98914077041046,61.89359578317161,41.672675030187,95.0,47.153028730344616,BSc Computer Engineering,science,eligible,strong
10.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,74.01878737266948,52.030456105996656,24.52479524842123,42.87875543607244,63.839768923191315,50.987923855077476,82.65585965239369,51.90647222238726,BSc Agricultural Engineering,health,eligible,strong
11.0,4.0,1.0,7.0,5.0,1.0,2.0,1.0,2.0,87.51931642893814,48.28555240512807,63.47901943481972,69.70007683505324,54.588824732152794,65.92068149698947,60.06332455219865,74.79776411293075,BSc Telecommunication Engineering,engineering,eligible,strong
15.0,1.0,3.0,4.0,2.0,4.0,4.0,2.0,3.0,66.66912240328628,47.41544371139824,49.76518586468672,46.21799241061448,47.796565204359055,74.69876680927976,45.427413307049385,61.887380978460584,BSc Industrial Engineering,health,eligible,mid
21.0,3.0,4.0,3.0,1.0,6.0,5.0,5.0,5.0,78.45268857619419,95.0,45.85751106777057,59.30763453012305,60.73308548898235,51.18046704250147,64.86286273098709,37.620296107166226,BSc Sport and Exercise Science,health,eligible,mid
7.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,1.0,44.50520268825008,62.79617022947251,79.93837808847661,66.94907101095495,68.6366958393051,47.61611069984552,57.87856220716095,38.75995644746755,BSc Aerospace Engineering,health,eligible,strong
16.0,4.0,5.0,3.0,1.0,1.0,2.0,4.0,3.0,75.46755770845085,74.96954696050625,48.75848268691298,58.05761246342394,58.74655489304352,62.899397278384406,69.10607958017769,74.78077483784615,BSc Industrial Engineering,health,eligible,strong
23.0,4.0,3.0,7.0,7.0,4.0,3.0,4.0,5.0,79.81090499163376,36.787021644393384,46.35544499945676,38.14665245418631,54.63875918437197,54.478170984538544,59.46763032087708,37.177160042421704,BSc Sport and Exercise Science,engineering,eligible,mid
15.0,2.0,4.0,2.0,4.0,3.0,5.0,3.0,1.0,65.11229058730119,32.54915272435546,48.9556744786246,48.52157224373619,47.0991822619346,52.636329934078915,69.01091633095321,70.2443604817932,BSc Chemistry,mixed,eligible,strong
26.0,5.0,6.0,6.0,3.0,5.0,3.0,4.0,5.0,51.02398827013579,59.482198686869026,62.20774208518476,37.59154948534772,48.24697023863065,44.114850491078045,74.16070178333248,63.24689008426689,BSc Sport and Exercise Science,science,stretch,weak
11.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,29.79685845870562,54.87137584409305,49.75189921126103,71.08767945025475,81.18372624462633,48.44834753125554,69.10596924171682,74.18398465060955,BSc Food Science and Technology,science,eligible,strong
10.0,2.0,1.0,2.0,1.0,3.0,4.0,1.0,3.0,62.11401004183464,73.92906349697165,65.29882666671591,64.35986076724711,48.38016527455934,47.39515558261561,66.3460829219489,71.13146278965176,BSc Food Science and Technology,health,eligible,strong
21.0,4.0,6.0,3.0,4.0,4.0,3.0,1.0,4.0,66.34255159334128,29.56069766002931,53.010136061284335,56.32928121435683,61.51217050301412,65.27704243577655,61.68386235860436,60.41432773890027,BSc Physics,science,eligible,mid
8.0,3.0,1.0,3.0,9.0,1.0,1.0,1.0,1.0,90.56721972017121,61.95428822816238,84.1793976253594,64.4985665505737,84.5734233974106,95.0,56.12101501151504,78.05037935339148,BSc Mechanical Engineering,engineering,eligible,strong
21.0,5.0,3.0,2.0,3.0,4.0,7.0,4.0,5.0,59.90340155440053,22.03162207010793,40.477521328171484,63.39135709288528,68.47281489912483,86.87769519908616,66.13381314580079,60.6336550505755,BSc Sport and Exercise Science,health,eligible,weak
10.0,1.0,4.0,2.0,1.0,1.0,2.0,3.0,1.0,59.72507878072248,62.74881665817556,75.17382702608681,66.13856789689365,77.90877878341472,58.14727680833252,58.74675316707509,72.05052491373347,BSc Civil Engineering,engineering,eligible,strong
20.0,5.0,2.0,9.0,2.0,3.0,3.0,7.0,5.0,78.49975524027948,28.09118910162274,66.56484396209628,48.9487712080067,40.57787603607683,40.19689123544816,49.01949435533774,70.82989387019195,BSc Meteorology and Climate Science,engineering,eligible,weak
24.0,2.0,4.0,4.0,7.0,5.0,5.0,5.0,4.0,62.77530983163163,40.367869397745025,70.46406308902107,35.49628905755873,46.33024326224725,43.77957118960238,66.99507598223877,45.07980491479389,BSc Sport and Exercise Science,mixed,eligible,mid
19.0,2.0,4.0,3.0,3.0,4.0,5.0,4.0,3.0,55.411815497437956,70.86894466347002,40.402277319004,22.774136454221246,50.01263174622338,54.47418626599374,86.52739854287202,94.50535597370128,BSc Sport and Exercise Science,mixed,eligible,strong
23.0,5.0,5.0,7.0,4.0,7.0,5.0,3.0,1.0,44.611340540746326,30.726239507692117,36.24403981685633,28.711582057644797,51.4342327685469,56.82033008957205,66.32681624428031,60.73074409613017,BSc Sport and Exercise Science,mixed,eligible,mid
23.0,5.0,5.0,5.0,2.0,5.0,1.0,5.0,5.0,55.72303403510041,43.76717934421117,44.39027145949861,42.09170819882583,58.572254145877224,82.97484378298479,59.449471735764334,60.88701014400456,BSc Sport and Exercise Science,science,eligible,mid
26.0,7.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,71.36188836356565,66.63877498338776,54.597625715561364,36.15890950548813,42.111928072910914,70.00082973095435,71.04828468149172,57.35220440907316,BSc Sport and Exercise Science,health,stretch,weak
25.0,4.0,5.0,2.0,4.0,5.0,6.0,5.0,5.0,57.29858647807662,48.59199659439421,48.86291143123283,38.864698467605564,75.98776577088553,32.532588014008496,49.50337141401674,37.65675172310665,BSc Sport and Exercise Science,health,stretch,weak
17.0,4.0,1.0,3.0,3.0,3.0,3.0,4.0,5.0,52.54576402024718,36.213214780664295,28.06575802291384,45.37126494871964,62.755187749332244,76.03564010111934,53.26322003026006,48.54426862662248,BSc Metallurgical Engineering,science,eligible,mid
14.0,4.0,1.0,5.0,4.0,2.0,1.0,4.0,2.0,64.08782075678604,48.246364725218086,68.86094805557092,64.25614447415234,50.378509053256025,63.04309880851783,37.70055449904371,63.82150157292243,BSc Geomatic Engineering,engineering,eligible,mid
9.0,1.0,3.0,2.0,3.0,1.0,1.0,4.0,1.0,50.090206814016376,18.890345953208747,32.73910261744531,46.86388520951042,53.05222792627972,52.38653528538622,50.616120060064546,33.13786675703055,BSc Computer Engineering,science,eligible,strong
14.0,2.0,1.0,4.0,3.0,4.0,1.0,4.0,3.0,95.0,62.96883712127485,69.21434514334254,51.02541029434078,80.56101348910565,69.88775553985512,63.998038574749174,86.71178472632752,BSc Geological Engineering,engineering,eligible,mid
9.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,75.026227103535,22.78544714496458,71.96113135765239,33.649943230811274,62.18564278795111,51.63867968151989,59.97719265676633,54.25439733863188,BSc Mechanical Engineering,engineering,eligible,strong
17.0,4.0,4.0,5.0,4.0,4.0,1.0,3.0,1.0,41.33661869306166,41.05336954462886,50.350712249035816,71.3257400651874,73.17154052637815,55.699472112320976,60.79560579947214,56.04923782526107,BSc Metallurgical Engineering,science,eligible,mid
19.0,2.0,3.0,9.0,1.0,5.0,4.0,6.0,4.0,54.514214201076754,77.6462811779472,43.00529580760949,57.844426046786,45.21779582358366,68.94944604358118,84.16082174175412,58.941554688991495,BSc Physics,health,eligible,mid
10.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,26.76834621467324,75.21478587426662,73.37282208375245,64.48065935863401,59.62111268859095,51.592044744067536,79.61524091689364,77.62186826489022,BSc Mechanical Engineering,health,eligible,strong
10.0,2.0,1.0,4.0,1.0,5.0,1.0,2.0,3.0,79.27014056223545,33.87567282063266,69.61994782152661,48.077150574037056,35.462575608916985,74.91798471193482,68.47392523534224,57.95211583883199,BSc Telecommunication Engineering,engineering,eligible,strong
24.0,6.0,3.0,2.0,2.0,8.0,6.0,8.0,5.0,39.9417748155829,79.93010939897233,66.16603553848945,78.19410429438187,80.66664165851105,61.49115859161866,75.3062196105887,51.30384066322471,BSc Sport and Exercise Science,health,eligible,weak
19.0,1.0,3.0,5.0,4.0,4.0,9.0,3.0,4.0,67.23626444505408,63.15719854148389,52.40687557361787,25.143913439979862,67.74212580747727,82.82783885435168,60.67474137835551,52.942471537216434,BSc Physics,mixed,eligible,strong
10.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0,2.0,60.31626027868382,44.94765962394217,56.3768305355257,49.032124743595794,35.80282616314679,55.62583516015831,63.615702248073404,58.97385021051505,BSc Petroleum Engineering,health,eligible,strong
15.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,79.67012822048682,39.79973279084193,89.55056017680043,59.43472647503604,28.867344140036334,88.73032376212754,52.56300396057471,69.10751320302181,BSc Industrial Engineering,engineering,eligible,mid
21.0,1.0,2.0,5.0,5.0,4.0,5.0,4.0,5.0,71.95158904808534,67.9366249781584,53.08160479516584,45.12057552458187,52.935820505572124,83.30995145195453,20.0,89.10823913708126,BSc Physics,mixed,eligible,mid
23.0,2.0,2.0,9.0,4.0,7.0,6.0,4.0,5.0,49.8324876481059,42.11043036835613,59.477393659567575,49.22565071647504,65.81655303921963,64.47831617615734,93.34240846557573,49.155114908926855,BSc Sport and Exercise Science,health,eligible,weak
14.0,1.0,1.0,3.0,4.0,9.0,6.0,2.0,3.0,44.85347706855703,48.01363552391144,37.832146946782814,45.219732531678986,92.20047864832998,62.833495738844874,73.32600111171584,20.0,BSc Food Science and Technology,mixed,eligible,strong
26.0,7.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,64.74164308672565,47.671280963210314,48.83805430023442,58.782656978705596,51.743442713561706,77.62110901440245,50.779428691646444,28.830031849610005,BSc Sport and Exercise Science,science,stretch,weak
9.0,1.0,3.0,1.0,9.0,4.0,1.0,2.0,1.0,11.887165198847107,64.76720473688383,62.212526508020275,44.337892833336994,81.52452536824676,61.08226879801238,56.498944234510404,58.45914226096251,BSc Chemical Engineering,health,eligible,strong
9.0,2.0,1.0,1.0,1.0,4.0,4.0,1.0,3.0,45.719535703102984,67.52521235482934,65.2700187956612,37.622091681526854,47.054890983932566,66.0290801069574,75.96250608309236,77.24356451850124,BSc Computer Science,health,eligible,strong
10.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,82.73045039260221,52.745913591233865,60.00480507471676,65.00790719745054,71.85534084342706,68.83617835050656,73.34521353868016,77.99355002929623,BSc Civil Engineering,science,eligible,strong
7.0,2.0,1.0,7.0,1.0,1.0,1.0,2.0,1.0,66.25025921803994,56.01586901071184,86.49068770983163,47.46132071024239,70.61285795899497,63.35198587051821,55.715675360218555,61.81497326829514,BSc Computer Engineering,engineering,eligible,strong
21.0,3.0,3.0,3.0,5.0,4.0,3.0,8.0,7.0,55.93554520959626,25.62717467560628,39.78348001428916,56.26405467154536,57.99485762870179,45.34860018443338,71.52381609331624,56.94177172471067,BSc Physics,science,eligible,weak
7.0,1.0,1.0,1.0,2.0,3.0,5.0,1.0,1.0,47.59915114865683,77.6436779134573,49.680652270591054,56.712778232379826,64.2159419885782,32.73356528883373,79.02207664216483,46.904587902851695,BSc Dental Surgery,health,eligible,strong
12.0,1.0,2.0,9.0,4.0,1.0,1.0,5.0,3.0,31.011279810349663,10.634650186115579,68.30690868818223,54.48952920118596,56.984395255200425,62.883966168867154,74.59839122146398,64.52190768343718,BSc Marine Engineering,science,eligible,strong
12.0,3.0,1.0,1.0,1.0,6.0,4.0,3.0,3.0,52.357991870058726,90.86413290095044,19.219567591253384,28.701346013315014,95.0,72.6665052334037,47.64438118554366,95.0,BSc Physiotherapy and Sports Science,health,eligible,mid
16.0,2.0,1.0,5.0,4.0,9.0,2.0,3.0,4.0,53.040988345676176,66.35776739713938,81.2492702261163,65.10293259724087,42.61993375430022,57.50202531408395,53.9474659809943,60.36005415364708,BSc Materials Engineering,engineering,eligible,mid
23.0,4.0,4.0,5.0,4.0,2.0,6.0,4.0,6.0,37.07648110582567,30.152592373006012,35.59621447158327,47.08850061123945,71.74490374521764,75.2700788691,47.224313315716245,67.90448777747409,BSc Sport and Exercise Science,mixed,eligible,mid
25.0,3.0,5.0,6.0,9.0,4.0,4.0,5.0,4.0,48.10188696630333,66.50584617625005,48.05158904967723,61.99124524371219,72.02987361045837,68.28656514070111,73.64217056068989,51.23237556019268,BSc Sport and Exercise Science,health,stretch,weak
11.0,1.0,2.0,3.0,1.0,2.0,9.0,2.0,3.0,56.322545617470574,57.467713184253796,16.91242311623847,30.987855041752155,75.39879773473518,72.32914188756067,63.391168849836845,56.02073503943525,BSc Medical Laboratory Technology,science,eligible,strong
16.0,5.0,4.0,1.0,3.0,1.0,2.0,5.0,4.0,42.923555452866054,46.83496844889917,45.352368566579536,41.781349307079196,62.165521892204715,90.08080715538016,56.99370519746712,63.43557028367593,BSc Industrial Engineering,science,eligible,mid
27.0,5.0,6.0,5.0,3.0,3.0,6.0,5.0,5.0,39.55072668183734,60.25162773028753,37.6481880609948,68.9224919745146,68.59361524962594,57.17093684032167,78.91688220762563,48.03544426571454,BSc Sport and Exercise Science,science,stretch,weak
14.0,4.0,1.0,3.0,3.0,1.0,2.0,4.0,5.0,81.58787897836999,51.35103587256269,75.68512254740203,78.6493645938175,69.96957636213226,82.75143845278785,38.738813000663804,40.39358651766029,BSc Automobile Engineering,engineering,eligible,mid
23.0,4.0,6.0,2.0,3.0,4.0,7.0,5.0,4.0,64.97229682282608,66.59220340525016,34.743532596585325,43.124657208661304,69.1848755411573,63.012337346149856,59.70527059394238,75.6418111182405,BSc Sport and Exercise Science,health,eligible,mid
16.0,4.0,2.0,1.0,2.0,5.0,5.0,2.0,5.0,77.31262528818877,67.43108680901953,64.82694958546571,44.23554610072198,61.39312144488698,30.596259966210898,57.584626840616075,77.23234791032233,BSc Midwifery,health,eligible,mid
10.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,2.0,95.0,43.315641680574636,63.94869240177607,48.8944604780702,63.629882998453695,92.035034967902,55.12658014765304,38.586998212918985,BSc Petroleum Engineering,engineering,eligible,strong
26.0,5.0,8.0,4.0,2.0,4.0,3.0,4.0,5.0,51.98824488401536,39.275285403665606,66.20010392031625,41.68380536635555,36.516154689310675,77.0099103414258,69.08955438286308,53.28675576077645,BSc Sport and Exercise Science,science,stretch,weak
17.0,2.0,3.0,5.0,3.0,4.0,1.0,5.0,4.0,66.60423508836607,43.65100790248888,79.31121759640614,55.72073428404239,71.69208589871849,52.39995908589438,35.056995882839686,47.83400917447429,BSc Metallurgical Engineering,engineering,eligible,mid
20.0,3.0,4.0,2.0,2.0,4.0,5.0,6.0,5.0,62.95847781841706,67.2113821892891,49.45663307778481,32.304402206443044,49.464001780682786,66.02568462299203,61.70678535671212,51.16836294441024,BSc Physics,health,eligible,weak
11.0,2.0,1.0,3.0,1.0,5.0,1.0,3.0,5.0,64.67721743566088,91.45237565358599,55.66793564875235,26.275436204105358,70.34610607159016,69.5958004257117,77.49162849731836,53.51550502466725,BSc Marine Engineering,science,eligible,mid
13.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,3.0,63.921586074821896,27.75423610684231,58.5543078688066,69.33460224179086,50.36502879700598,58.64465771069413,63.227730288439005,48.2409207917087,BSc Statistics,science,eligible,strong
6.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,37.4239157208669,37.9072702279058,89.18285903594781,82.03841273620768,72.13176821477889,65.88175185332913,42.50970460816549,73.75343683088532,BSc Chemical Engineering,engineering,eligible,strong
26.0,1.0,5.0,2.0,5.0,8.0,7.0,8.0,6.0,60.74856302119984,65.20303542129673,47.03461581201763,46.79553875148865,75.73951645456378,57.896184358740086,72.81991351678082,55.24898558324724,BSc Sport and Exercise Science,health,stretch,weak
20.0,5.0,3.0,3.0,4.0,3.0,4.0,2.0,4.0,46.45496693868402,59.77740964511119,73.73404232581048,61.71760131013944,57.29439832772786,57.030809581499234,63.33036439562744,20.0,BSc Agricultural Biotechnology,health,eligible,mid
13.0,2.0,2.0,4.0,4.0,3.0,2.0,2.0,2.0,59.645732904624474,65.80209353696338,63.72183531550651,48.8142996848897,62.4403591993115,54.735627413590045,43.368360515256136,53.83526104342648,BSc Geological Engineering,engineering,eligible,mid
19.0,3.0,4.0,2.0,4.0,4.0,3.0,3.0,4.0,42.848324878512756,17.195099841824103,56.11057041404259,30.21238048765211,38.65666961114779,77.30176640001537,91.01634917922074,93.80613442994402,BSc Agricultural Biotechnology,science,eligible,mid
13.0,1.0,4.0,1.0,3.0,3.0,9.0,3.0,1.0,41.95790957715323,34.20322925749954,57.00322049926845,31.78017177556206,67.8796706085426,67.20141772190286,63.704707118201924,61.951897300497194,BSc Disability and Rehabilitation Studies,science,eligible,strong
10.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,5.0,29.697453649427292,55.09963448859181,54.92495209236188,80.985513448063,64.06387851639676,65.32901973106958,70.25171974331288,54.1418332469135,BSc Mechanical Engineering,science,eligible,mid
9.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,47.114691285466115,56.59166732176806,40.29576311038939,70.87403056261789,81.7175747403208,75.6664959328472,52.82425791690352,76.49742750129242,BSc Civil Engineering,science,eligible,strong
