programme,track,wassce_biology,wassce_business_management,wassce_chemistry,wassce_core_maths,wassce_economics,wassce_elective_maths,wassce_english,wassce_financial_accounting,wassce_government,wassce_history,wassce_integrated_science,wassce_literature,wassce_physics,wassce_social_studies,trait_analytical,trait_creative,trait_social,trait_practical,trait_leadership,trait_empathy,logic_accuracy,quant_accuracy,verbal_accuracy,scientific_accuracy,xp,streak_days
nursing,Science,2,4,3,3,4,4,1,5,4,4,4,3,3,4,55.18488975878487,52.19827483836256,75.10139918388086,68.37658638514709,70.84802338133137,93.5123363964309,46.044895991588994,66.92989866559161,72.90473645305704,63.40181637667431,374,0
computer-science,Science,5,4,3,1,4,2,2,4,4,4,2,3,1,5,78.3771827022623,55.03091884317972,28.517221316054528,78.35124087644101,53.79081684320875,21.94881102692914,61.832984179399745,75.51636553781711,74.63372131580952,52.0969241926805,441,29
electrical-engineering,Science,3,7,4,2,5,1,3,4,4,4,4,4,2,4,84.89772035715475,47.34981545840075,29.80671015748276,73.36065889711745,64.23851159809293,37.49951348407753,80.50375756377251,77.71017540705773,50.471043259191596,69.90796463034337,907,10
pharmacy,Science,3,5,2,3,4,3,1,5,4,5,5,4,3,3,68.05098740388378,30.101728248670675,45.39747631438884,73.05900040749297,52.8299358301451,66.84671924606667,44.37846080365722,72.99259096209626,67.15370599767984,73.5190361346184,915,4
law,Arts,6,3,3,2,4,3,1,4,3,1,4,1,4,5,83.01991574030558,58.85771009380074,77.4281137071266,37.48825037346179,74.90591896588566,61.03559818234618,57.27206169705159,62.41887806098602,75.76298995849466,66.88700851278212,793,18
banking-finance,Business,4,4,4,1,2,2,2,2,5,2,3,5,4,4,82.68049002629017,40.970140502699294,70.53049276291024,50.80528238357224,78.17131063487517,40.678508088552604,60.20041435463476,72.92500755932629,70.36955069693674,73.62029567051968,803,21
education,Arts,4,4,3,3,4,5,3,4,4,2,3,4,5,3,57.181241414712225,47.33086044343735,75.73888809270134,59.577787443684386,64.66045343228026,79.31064741742911,37.00405616582708,55.66638605834142,58.43941078573713,46.71360199927556,727,10
law,Arts,4,4,6,3,5,5,2,5,2,3,4,1,3,5,70.40861576088079,46.75350183776434,82.65333837056541,38.76970513401437,87.10652352761522,53.932467699367734,41.96469544408698,57.2159246083295,55.26306733341676,67.21458044800535,875,10
accounting,Business,4,3,4,3,2,2,2,1,3,4,4,5,5,5,79.82300433652733,25.98230174109974,44.39191931891333,69.23402391504179,48.79008169826802,49.09957639587833,71.47860956140087,86.68203470879232,49.02382728190731,53.65681411037701,597,14
journalism,Arts,4,4,6,4,5,4,2,5,2,4,5,2,4,5,52.72813560350011,69.82902173105688,80.41643813910754,51.12325036077153,65.34155823076657,58.13684706262825,56.12303373147831,46.348489185244304,67.78455654770264,48.50977613945917,776,5
electrical-engineering,Science,3,5,3,1,5,2,4,4,2,5,4,5,1,4,68.73083997747393,41.72308456041072,49.82156527354822,96.72944664785199,61.843425107419584,34.86452411330254,62.62494682583852,82.63412413252526,53.16317534477613,73.0361078631077,831,20
engineering-civil,Science,3,4,2,1,4,2,5,4,4,4,4,6,2,3,88.86251580166555,55.846805683501096,39.62339619094615,82.32604725558183,75.70910532658766,29.953836055595225,58.4003152451878,74.22495383465503,37.248422717146035,66.53179851376109,707,23
public-administration,Business,3,5,4,3,3,4,1,5,2,3,2,3,4,3,74.55535173673994,39.35689834169784,72.59872154179318,59.74544089467331,74.16735944505182,63.85661614239958,56.03388805935678,65.37703461086177,71.37493358232089,64.88048935597075,659,11
marketing,Business,4,3,4,4,2,3,2,2,3,4,3,3,3,3,42.70347053731914,70.20305013272147,90.15585323585577,42.17484651834062,71.11133160236878,57.950947832810655,48.93854602917963,65.0517580269125,70.78513152970007,48.823778328816594,741,6
law,Arts,5,4,4,5,4,4,1,5,1,3,4,2,5,4,85.43671503611641,56.86097816087496,72.04627259903063,42.09246151347139,82.51484136813727,64.43593831774884,49.75686503463077,69.36726614735288,58.89624031795451,65.13321232640655,872,12
nursing,Science,3,3,2,2,3,5,4,4,4,6,4,3,5,4,50.30729728482251,43.65885645612613,88.54524387861017,75.05353796730464,49.650137437837216,98.8540319618505,34.07664872574238,52.54668338165003,57.810816203584956,47.71426683524601,352,2
medicine-surgery,Science,1,5,1,2,4,3,2,5,7,4,3,5,2,4,79.0103366831115,53.78269513803791,62.48365758288574,73.05366298114171,62.029393490369465,86.04883348760991,59.38449909682234,77.23344103285147,74.27128368295028,96.66582090673094,893,17
medicine-surgery,Science,2,3,2,2,5,3,3,5,3,4,4,4,3,4,70.73896792743278,37.2186749637216,44.93168546209664,62.73982344937261,47.87087941437743,73.32165620814348,54.83031716560285,58.31299004368579,51.47349461611178,74.40319227146684,841,15
pharmacy,Science,1,5,3,3,4,3,4,4,4,5,1,4,2,4,96.17843912528915,44.93716599574524,74.70159395971739,77.08776357777265,59.43459389862554,44.09805920177998,72.271243950629,61.14272065804671,49.553333477122294,78.79515062894501,743,13
accounting,Business,5,4,4,2,3,2,2,2,4,4,5,3,3,3,76.51397326864895,40.579416463740564,39.752428951435704,79.13265956757768,48.25996374267717,24.30331129245601,59.05493844505045,89.2109505608287,66.86527065815582,59.011204422049545,845,12
banking-finance,Business,4,3,4,1,1,1,3,3,4,3,3,3,5,6,75.27688180222287,24.763821936416317,68.86806235797559,50.81455687700434,64.2095331232598,36.62690613287434,62.164108855026136,78.8518353019145,49.331570277110714,56.794448232829986,325,8
engineering-civil,Science,4,4,3,1,6,2,3,4,4,2,4,6,2,3,87.90160606676584,59.45766470306595,55.184983581238896,77.11578020839885,77.85336121738219,36.12576284599967,63.569924085999354,65.78014345475138,55.940358574551176,73.02293209014516,501,18
economics,Business,4,3,4,3,1,1,2,2,2,4,3,3,5,5,100.0,24.425849573255903,53.93085709490687,35.98179007949919,60.71536677371971,33.4345486149042,62.86408316387625,94.22452364937777,57.37334903770645,72.33690655182261,515,28
medicine-surgery,Science,2,4,3,2,3,5,2,5,4,6,4,3,2,4,71.16574119061016,58.313709446573455,52.09235788576827,80.14818401928054,75.86421737307347,81.42240297671472,52.6051444869934,42.42365759110219,73.17343710319233,60.87889455221935,987,13
accounting,Business,3,4,3,2,2,2,3,1,4,4,3,4,3,3,62.44533191616304,19.513569078540378,30.51005260267084,68.89456199729996,35.13897169734277,17.22734950535407,54.19556726286571,88.71637445405223,35.40802242873596,61.62007130209788,841,26
accounting,Business,4,4,4,2,3,2,6,2,4,4,4,4,5,4,94.47177465546702,20.25049015774134,39.518400740169156,55.141818277372636,40.140673858755704,24.743127523644077,79.66810989934314,74.96876192330107,37.68291433161114,77.42423892481119,982,8
marketing,Business,4,2,4,3,4,5,5,3,4,6,2,4,4,5,86.0712305037044,73.25078059342572,96.56357287216692,58.92360668745602,83.14629453676167,62.44333273554877,63.76040859318947,44.600498838942684,58.85013150132386,54.688779932554276,490,11
law,Arts,4,5,4,3,3,5,2,3,3,2,3,1,5,5,82.03663909861311,42.67262408338174,80.14606571427812,44.91963010721393,54.99554080789805,60.82860206087664,57.55986815548969,70.16680097031175,76.94607189383757,59.98336686372209,908,15
public-administration,Business,3,3,4,5,3,3,2,4,2,2,3,6,4,5,47.34795798554228,51.82690307205898,82.78389240184133,58.911592893964055,64.0172102380117,60.32010373536203,39.62725540804695,52.60270213392842,47.82209489178953,43.089615789387636,387,16
marketing,Business,3,2,5,4,2,4,2,1,4,5,4,4,4,5,57.99891590528639,78.72408174156385,94.68654788255158,55.58627652776178,74.43827713806066,69.66928212205907,52.199186175284616,55.74497422041389,76.19011196121261,47.42474451854036,508,16
marketing,Business,5,2,6,3,3,4,3,4,4,4,4,4,5,5,51.67942825564732,72.1840604630114,87.76099793222838,47.1201953658099,53.98075900811374,62.307194457421794,38.18128382085006,38.76045291795114,62.58861685786048,43.34038652233246,996,16
accounting,Business,4,5,5,1,3,2,4,1,3,4,4,5,5,2,79.99543156288318,36.50385494206169,41.25211018277284,66.45956371872,47.700476362056556,13.982529657715794,79.02975724110361,82.53810208486307,39.59913992080635,55.506793934521866,1001,16
nursing,Science,2,4,1,3,5,5,2,4,5,5,4,5,4,5,59.902003439498756,28.978956464839865,93.50092739936491,97.99665166604241,50.278702207754684,93.9634170104022,46.32364545113498,47.407159751905674,59.067476689053954,77.36170435896258,478,9
nursing,Science,3,4,4,3,4,4,4,5,3,5,5,4,5,5,59.444228560381546,38.86886409129704,70.66057127670575,85.81156607818355,41.03623844984351,97.14387775310797,61.15884649316746,48.98132033671416,56.384580571616425,55.62642269073558,590,12
banking-finance,Business,4,5,4,2,3,2,2,2,5,4,4,3,4,5,68.06853951266856,17.875836913747378,50.618705270780936,51.60613640740356,62.898220287553926,33.16718078270633,60.83293058618426,72.00897476806688,67.39959185369526,64.94745861908069,781,20
journalism,Arts,2,5,5,4,5,4,2,3,3,3,4,1,5,4,64.96096506668445,75.09667795610501,91.18613451565352,61.26269061920265,76.69317718031768,39.93169975184333,52.9502647012491,45.345889117498615,64.82745489405255,51.51546217614615,885,12
banking-finance,Business,5,3,3,1,1,2,3,1,4,4,4,3,4,5,89.77968025566398,36.71352984078896,65.86478524787759,60.01071281145493,61.02607006572892,34.532019285883095,66.6786367823434,71.40715779065516,58.04415620725988,62.489019714306124,963,25
engineering-civil,Science,5,3,3,2,4,3,3,3,3,5,4,5,1,3,91.69124244360813,41.83550641209484,45.00649298959574,100.0,32.516751758691484,25.724492690060544,68.25335202651718,67.18880149479283,52.43886836839242,90.27908700879084,656,14
medicine-surgery,Science,1,4,1,1,4,5,1,3,3,4,4,4,1,5,74.99605605363435,53.89488538440315,58.44093158666635,73.26248084471985,52.452326394307974,94.61845750750754,42.821749026780786,52.40947800094236,61.012851859090944,79.07835721416994,912,6
public-administration,Business,4,5,2,4,4,3,2,3,1,4,4,4,3,4,77.4592319224094,53.467173397680895,76.52899984540673,47.92197158395747,72.09583694170283,68.02093567749483,60.271876799712786,78.35395766071868,49.73328304420173,57.28287845289888,731,17
journalism,Arts,4,5,4,5,3,4,1,5,3,3,4,3,6,4,55.827565171758295,83.9727958235636,99.52995289198518,52.75890177815969,63.993462830199405,72.7293313875857,50.003257434738146,43.75103963345192,85.35811394738157,46.38368555095228,716,8
law,Arts,4,4,5,4,6,3,1,3,3,2,3,3,4,6,85.31744615685358,58.06420375786939,87.58432014566998,37.307755628375396,68.45217556824389,60.178873751140955,62.3419735807157,74.37402834304142,78.83139754543149,55.15021725452729,658,14
electrical-engineering,Science,3,6,2,3,4,2,4,2,4,4,5,4,3,6,90.87303802247614,51.93978489659515,24.78800040525308,94.4624795625632,46.97125757050878,44.109301853974,60.12591606068881,74.19819217370933,55.49566238318848,88.71085032244513,1004,23
law,Arts,4,6,4,5,4,4,2,4,2,1,3,1,3,3,82.62213259860941,53.70509720043282,85.31120902350422,49.62511724008991,90.41747346246953,55.94226336851805,71.26396206554641,56.130464601962714,74.03323994731609,68.27698841354481,979,15
accounting,Business,4,3,5,2,2,1,2,4,3,5,3,3,4,4,74.06693736190711,30.032578655229603,32.33065688444687,77.2191710406074,65.19278826395364,40.536570501083936,56.169363602743715,88.44407411985989,53.91251515116255,55.121608270516944,959,15
marketing,Business,4,2,3,3,2,4,3,4,4,4,5,4,4,4,51.808138321191606,67.29995884967155,75.5428147467433,55.39890808591298,53.842631369195686,77.75838010795766,39.24106018080724,39.96019359297814,54.12874816586288,35.012149425939214,225,11
education,Arts,3,4,4,4,4,4,3,5,3,3,2,2,5,4,60.01149288800436,62.311503350957594,73.68357066757325,59.50098502227419,60.40868450402208,75.06595368415472,44.72040303084254,48.783463921121694,49.41922829442279,50.076802214845074,705,9
accounting,Business,4,6,5,1,2,3,6,2,6,4,3,3,5,3,73.52145899257503,35.141648011558125,36.73480196344699,66.51562899929054,32.429436910701156,6.163673982540217,69.54049435380713,76.47390052658359,27.553590519458943,60.397263721043714,515,12
journalism,Arts,6,4,2,5,4,4,1,6,3,4,5,2,5,4,41.46992839052302,95.99665779230568,69.80161977875161,47.92994539893965,78.18690350238874,68.49523271999584,44.331792647373526,56.89355386020885,88.56320969248902,59.341822407762294,416,22
electrical-engineering,Science,4,3,2,2,3,2,3,4,5,5,5,5,1,3,84.15520541071952,45.10630038693442,21.876692789889464,85.43210152406796,56.874804933597346,42.10531358169138,67.57568853818363,86.73041004823307,54.073853910693416,56.18917711600368,456,17
marketing,Business,3,1,4,4,1,5,3,2,4,3,3,3,4,4,52.376396149212496,78.71451151011412,87.33779612377482,42.980877179135526,50.11133137068209,59.49907429223357,33.42906710415915,54.44482358486251,64.1438032370846,61.10266567769656,582,18
electrical-engineering,Science,3,4,2,2,6,2,2,3,7,5,3,5,2,6,85.69985980898451,47.44233386090423,34.27601281711868,84.11266373169013,42.84404134693937,18.75098182925598,65.26238472904193,84.54142078489443,59.93436815227503,71.09619078113792,489,19
public-administration,Business,3,3,3,4,3,4,1,4,2,3,3,3,3,5,76.84493829838625,23.814873240119887,67.02108878772435,42.071548773338705,89.09192124786067,60.86592798123971,69.51090352908534,56.78849274306156,54.04452832126717,54.66263951300219,524,20
public-administration,Business,6,4,3,4,1,4,1,4,2,4,5,4,5,3,91.35326619871543,26.59679378997827,82.45373074019537,62.435598584144415,81.80104889723452,49.66905865605368,58.23307938157916,53.84301838943081,65.27920334064467,71.24220413414109,893,14
pharmacy,Science,3,4,1,3,3,4,2,4,5,3,4,3,3,5,78.71342710590189,37.25426456316677,31.50692097050335,82.84540723109824,28.768356213776613,55.292485136116724,51.25534299694521,41.24252073633458,61.062583865904664,70.23941835538281,864,16
pharmacy,Science,2,4,2,3,4,4,2,4,4,4,4,6,4,3,79.91469439440938,56.10815725005905,46.134271903602325,62.636172384115085,71.75804191564319,55.13445546175987,42.54624942861558,53.147788135288046,60.290054430492305,77.94518206941825,759,5
accounting,Business,4,4,5,1,2,2,2,2,4,2,5,4,5,5,77.85434618445706,27.905920479870797,29.151834159015852,73.51941231281366,29.412318273976794,31.950110776847715,69.3079880105682,66.23203293788337,67.90719918671748,44.96114097691345,440,14
electrical-engineering,Science,5,3,4,2,4,2,4,5,4,3,4,3,3,4,84.95886141092986,61.18129577145111,42.732960662606104,97.74371201772689,55.549959382444236,44.15357375054916,57.76543901688029,82.42049684977033,62.306433313318564,60.44897534007016,651,12
economics,Business,5,4,5,2,2,2,2,2,2,4,2,4,5,4,56.73598720301679,35.75540856570963,55.21404668989968,62.491799807975795,65.02104923248166,34.739525154718585,58.19809063119374,87.17368656402178,59.69078037394645,42.44674303595259,648,9
agriculture,Science,1,3,5,3,4,6,4,4,4,4,4,4,4,2,55.037921015871156,27.62290511373061,40.60054385286587,89.81604539309096,45.29076036297463,47.20046233388754,16.662865824988145,26.12499579043549,33.3968954391125,44.95309534428852,619,9
engineering-civil,Science,5,5,3,2,4,1,3,4,3,2,2,4,1,3,73.42904630171154,49.365384556400585,29.016424292163936,85.91887427318277,62.366249466892334,30.11125996401629,75.42054499099213,78.46947641278716,39.42779947378882,77.92424082118569,295,11
banking-finance,Business,5,5,4,1,3,3,3,2,5,4,4,2,3,5,94.01027931739279,36.79406742867478,43.97247303711049,57.00429006221635,68.7712969906009,15.936256812437847,81.50948544340075,78.19048098750385,43.854674283903414,65.01991860859934,719,22
economics,Business,3,4,3,2,1,1,2,3,4,3,3,4,5,4,85.73793080311681,63.14390375782783,52.2153118000892,30.31523618202459,65.42279673826367,36.95634942126332,69.22777402795006,77.91784309136503,71.53137886827896,41.32826987836169,678,12
law,Arts,4,4,3,4,7,3,2,4,2,2,4,2,5,5,87.79926131110295,42.608497493543894,76.8040347325729,38.41952289886448,88.52805551931667,39.328265516944725,75.13762718762145,72.58721073479194,70.61741554741553,62.70986202081642,776,11
electrical-engineering,Science,2,4,3,2,3,2,3,2,4,5,5,3,1,5,89.09379644655255,40.26556691487636,26.60964139573054,88.25674197611089,58.549893758792784,26.603630887232665,58.82908348049899,63.779516075426045,46.475753912641316,72.51144102830735,481,22
nursing,Science,1,3,4,2,4,5,2,4,3,3,3,4,4,6,54.57737808809141,46.93890861715468,84.33658129728022,72.59601532347229,50.289032531741654,90.40809039921935,31.196202703116683,43.89761451503577,55.145659303599935,59.52161524227968,643,11
public-administration,Business,3,3,3,2,3,4,3,4,2,3,4,4,4,5,78.82588320512873,52.97886097585104,90.40476427485265,38.51695138572892,91.99681665254292,60.86885200245437,58.96632300812755,53.75535187095506,52.57619654237205,43.50321364690521,852,11
education,Arts,4,5,4,3,4,6,2,5,2,3,4,3,4,4,36.13919797172651,43.857673747910425,64.4240663229439,39.744311028437295,62.15382260657508,74.94976240838459,20.867373426083045,43.06760240732167,59.07820619362168,53.9325113453278,295,14
electrical-engineering,Science,4,4,3,2,4,2,2,5,4,4,4,5,1,3,85.20325652647999,43.05642803270581,37.88100000853776,100.0,50.72466215393323,31.938338801827,81.46137515920077,81.31919051092257,69.54208836516584,70.84692208624232,839,12
pharmacy,Science,2,4,2,3,4,4,4,4,3,3,4,3,3,4,83.95017792739552,55.853811030456605,40.09291453894143,85.22966783639227,54.79427610545363,62.66331436987602,59.06014802677021,66.63008482576764,49.12439728443988,73.89383109234964,320,17
agriculture,Science,1,3,3,3,3,5,5,4,3,4,3,4,4,5,65.54015666013298,40.2689999942671,51.27655057265063,81.44800472251615,58.744955589634294,54.131030625928936,61.005681268011735,50.70595129294742,31.18818528851698,57.456467821038906,739,0
economics,Business,4,3,3,2,1,1,3,3,4,4,4,4,5,6,88.25902457517121,45.534801569335656,51.05591866756241,31.019319419761963,58.596448559144214,48.392765576470154,77.9814675810078,83.75615653694507,57.05219520550393,55.058808605854715,982,12
marketing,Business,3,2,2,3,2,3,1,2,4,3,4,5,4,4,57.606461111877074,85.38784942319303,78.19446958506103,36.33227354827454,61.59604078595786,66.63305346228084,44.46467270605163,61.57376844468827,73.55997928708078,56.09458585805527,906,17
marketing,Business,2,2,4,4,2,3,3,3,5,4,4,3,4,5,53.603003166687124,81.98167266367979,100.0,32.93439501269712,60.60226260346215,62.98934992749913,35.579220577151084,67.29968645799926,54.97849792422753,49.95314747921067,923,5
psychology,Arts,1,4,5,3,5,4,2,5,1,5,3,1,3,5,71.19217561944347,63.32498679750648,79.06557886500119,35.66321326281911,54.40569147782637,87.89677015199666,55.47785929833652,56.86065211268351,64.17079720441188,73.0738379736718,983,16
law,Arts,4,4,5,4,4,3,1,5,1,4,4,3,4,2,70.32858189372847,42.61318252337902,65.65805546395187,44.0045601605373,70.1136913893153,39.76546658574503,51.92169483463582,72.52199597359412,65.67906764813233,49.114054066321366,633,19
